User_ID,Signup_Date,Age,Gender,State,Acquisition_Channel,Device_Type,App_Version,Current_Onboarding_Step,Completed_Onboarding,Days_to_Complete,First_Deposit,First_Transaction,Transaction_Amount,Support_Ticket,Ticket_Category,CSAT
PF05343,2025-03-30,36,Male,Enugu,Referral,Android,4.2.0,Active,Yes,4,Yes,Yes,120561,Yes,Transfer,3
PF05344,2025-06-09,33,Male,Lagos,Referral,Android,4.3.0,Active,Yes,7,Yes,Yes,125176,Yes,Login,5
PF05345,2025-02-19,45,Female,Oyo,Instagram,Android,4.2.0,Verify Phone,No,2,No,No,0,No,None,1
PF05346,2025-06-27,55,Male,Enugu,TikTok,iPhone,4.2.1,Add BVN,No,1,No,No,0,No,None,3
PF05347,2025-04-04,24,Male,Abuja,Instagram,Android,4.3.0,Active,Yes,7,Yes,No,0,No,None,4
PF05348,2025-06-02,36,Male,Rivers,Facebook,iPhone,4.2.1,Active,Yes,7,Yes,Yes,123028,No,None,4
PF05349,2025-01-10,43,Female,Rivers,Instagram,Android,4.3.0,Verify Phone,No,7,No,No,0,Yes,BVN,1
PF05350,2025-02-09,22,Male,Kaduna,Facebook,iPhone,4.2.1,Active,Yes,3,Yes,Yes,37177,No,None,4
PF05351,2025-01-27,39,Female,Enugu,Facebook,Android,4.2.0,Active,Yes,7,Yes,Yes,49045,No,None,3
PF05352,2025-05-01,37,Female,Abuja,Referral,Android,4.3.0,Active,Yes,5,Yes,Yes,134234,No,None,3
PF05353,2025-06-13,50,Female,Kano,Instagram,Android,4.1.0,First Deposit,No,2,No,No,0,No,None,4
PF05354,2025-04-22,21,Female,Lagos,Organic,iPhone,4.1.0,Link Bank,No,10,No,No,0,No,None,4
PF05355,2025-05-19,46,Male,Abuja,Google,Android,4.2.0,Active,Yes,5,Yes,Yes,123191,No,None,4
PF05356,2025-03-08,20,Male,Lagos,Facebook,iPhone,4.2.1,Active,Yes,6,Yes,Yes,110436,No,None,3
PF05357,2025-02-26,27,Female,Rivers,Facebook,Android,4.3.0,Active,Yes,3,Yes,No,0,Yes,Card,3
PF05358,2025-03-19,48,Female,Kaduna,Organic,Android,4.1.0,Active,Yes,2,Yes,Yes,124976,No,None,4
PF05359,2025-02-16,28,Female,Ogun,Instagram,Android,4.2.0,Active,Yes,3,Yes,Yes,76118,No,None,4
PF05360,2025-02-04,42,Male,Kano,Facebook,Android,4.2.0,Complete KYC,No,9,No,No,0,No,None,1
PF05361,2025-06-12,51,Male,Oyo,Organic,Android,4.3.0,Complete KYC,No,10,No,No,0,No,None,3
PF05362,2025-02-24,24,Male,Abuja,Facebook,Android,4.3.0,Verify Email,No,2,No,No,0,No,None,1
PF05363,2025-04-20,24,Female,Enugu,Instagram,iPhone,4.3.0,Active,Yes,7,Yes,Yes,39798,No,None,5
PF05364,2025-06-03,51,Male,Oyo,Organic,Android,4.2.0,Verify Email,No,9,No,No,0,Yes,KYC,4
PF05365,2025-03-14,52,Female,Abuja,Organic,Android,4.3.0,Active,Yes,3,Yes,No,0,No,None,3
PF05366,2025-01-15,52,Female,Enugu,Google,Android,4.3.0,Active,Yes,7,Yes,Yes,100096,Yes,BVN,3
PF05367,2025-06-07,31,Female,Kaduna,TikTok,Android,4.2.0,Active,Yes,3,Yes,Yes,148610,No,None,3
PF05368,2025-01-04,41,Female,Kano,Instagram,iPhone,4.2.1,Verify Phone,No,7,No,No,0,Yes,Card,1
PF05369,2025-05-04,48,Male,Enugu,Referral,Android,4.1.0,Verify Phone,No,10,No,No,0,No,None,4
PF05370,2025-04-17,27,Female,Rivers,Facebook,Android,4.1.0,Active,Yes,7,Yes,No,0,No,None,4
PF05371,2025-04-04,51,Male,Rivers,Instagram,Android,4.2.0,Active,Yes,5,Yes,No,0,No,None,4
PF05372,2025-05-10,48,Female,Oyo,Facebook,iPhone,4.2.1,Active,Yes,4,No,No,0,No,None,4
PF05373,2025-01-04,30,Female,Oyo,Google,iPhone,4.1.0,Active,Yes,1,Yes,Yes,33116,No,None,5
PF05374,2025-05-28,54,Female,Enugu,TikTok,iPhone,4.2.1,Active,Yes,3,Yes,Yes,46706,Yes,Card,4
PF05375,2025-06-06,47,Male,Oyo,Facebook,Android,4.2.0,Active,Yes,3,Yes,Yes,81986,Yes,Card,4
PF05376,2025-05-06,46,Female,Kano,Referral,Android,4.1.0,Active,Yes,2,Yes,Yes,2377,No,None,5
PF05377,2025-05-15,21,Male,Rivers,Instagram,Android,4.2.0,Active,Yes,5,Yes,Yes,94151,No,None,4
PF05378,2025-02-03,39,Male,Abuja,Referral,iPhone,4.2.0,Active,Yes,3,Yes,Yes,51451,Yes,Card,5
PF05379,2025-04-30,30,Female,Enugu,Instagram,Android,4.3.0,Active,Yes,2,No,No,0,Yes,KYC,5
PF05380,2025-03-28,50,Male,Enugu,Facebook,Android,4.3.0,Active,Yes,7,Yes,Yes,113498,No,None,4
PF05381,2025-02-27,42,Male,Kaduna,Google,Android,4.3.0,Active,Yes,4,Yes,Yes,30926,No,None,4
PF05382,2025-03-23,18,Female,Lagos,Referral,Android,4.2.0,Verify Phone,No,9,No,No,0,No,None,1
PF05383,2025-06-22,42,Female,Abuja,TikTok,Android,4.3.0,Active,Yes,7,Yes,Yes,118452,No,None,3
PF05384,2025-04-25,34,Female,Enugu,TikTok,Android,4.2.0,Active,Yes,7,Yes,No,0,No,None,5
PF05385,2025-06-26,24,Male,Ogun,Google,Android,4.3.0,Active,Yes,4,Yes,No,0,No,None,5
PF05386,2025-05-22,50,Male,Oyo,Organic,Android,4.3.0,Active,Yes,1,Yes,Yes,32184,No,None,4
PF05387,2025-04-17,26,Male,Oyo,Organic,Android,4.3.0,Active,Yes,4,Yes,Yes,10123,Yes,BVN,5
PF05388,2025-03-20,49,Male,Kaduna,Instagram,Android,4.2.0,Verify Email,No,1,No,No,0,No,None,3
PF05389,2025-04-04,27,Male,Lagos,Instagram,Android,4.1.0,Complete KYC,No,8,No,No,0,No,None,1
PF05390,2025-05-22,30,Male,Rivers,Google,iPhone,4.2.1,Verify Phone,No,8,No,No,0,No,None,2
PF05391,2025-06-10,49,Male,Enugu,TikTok,Android,4.3.0,Active,Yes,6,Yes,Yes,93512,No,None,4
PF05392,2025-06-06,52,Male,Rivers,Instagram,iPhone,4.2.1,Verify Phone,No,4,No,No,0,Yes,Card,2
PF05393,2025-06-23,41,Female,Oyo,Organic,Android,4.1.0,Active,Yes,1,Yes,Yes,92675,Yes,KYC,5
PF05394,2025-01-04,36,Male,Rivers,Google,Android,4.2.0,Link Bank,No,2,No,No,0,Yes,Card,2
PF05395,2025-03-04,26,Male,Kaduna,Organic,Android,4.3.0,Active,Yes,6,Yes,Yes,126164,No,None,5
PF05396,2025-01-29,42,Male,Abuja,TikTok,iPhone,4.2.1,Active,Yes,4,Yes,Yes,126239,No,None,3
PF05397,2025-06-26,34,Male,Enugu,Facebook,Android,4.3.0,Active,Yes,3,Yes,No,0,No,None,3
PF05398,2025-02-01,34,Male,Lagos,TikTok,Android,4.2.0,Active,Yes,5,Yes,Yes,67772,No,None,5
PF05399,2025-02-02,35,Female,Kano,Instagram,Android,4.3.0,Active,Yes,4,Yes,Yes,1640,No,None,3
PF05400,2025-05-11,48,Male,Rivers,Referral,Android,4.3.0,First Deposit,No,7,No,No,0,No,None,4
PF05401,2025-01-07,53,Female,Oyo,Organic,iPhone,4.2.1,Add BVN,No,1,No,No,0,Yes,Login,1
PF05402,2025-06-23,28,Male,Kano,Google,iPhone,4.2.1,Active,Yes,5,Yes,Yes,1381,No,None,5
PF05403,2025-05-01,25,Male,Lagos,TikTok,Android,4.3.0,Active,Yes,1,Yes,No,0,No,None,3
PF05404,2025-06-29,29,Male,Rivers,Google,Android,4.3.0,Active,Yes,1,Yes,Yes,36871,No,None,4
PF05405,2025-05-01,35,Female,Ogun,Google,Android,4.2.0,Active,Yes,2,Yes,Yes,57397,No,None,4
PF05406,2025-05-20,33,Female,Kano,Google,Android,4.3.0,Active,Yes,3,No,No,0,No,None,4
PF05407,2025-04-24,24,Female,Kano,Google,Android,4.3.0,Active,Yes,2,Yes,Yes,103795,No,None,3
PF05408,2025-01-28,52,Male,Kano,Organic,Android,4.2.0,Active,Yes,5,Yes,No,0,No,None,4
PF05409,2025-02-21,34,Male,Lagos,Referral,Android,4.1.0,Link Bank,No,3,No,No,0,No,None,1
PF05410,2025-03-30,27,Male,Ogun,TikTok,Android,4.1.0,Active,Yes,5,Yes,No,0,Yes,BVN,5
PF05411,2025-06-10,29,Female,Ogun,Instagram,iPhone,4.2.1,Link Bank,No,10,No,No,0,No,None,4
PF05412,2025-05-02,32,Male,Oyo,Instagram,Android,4.2.0,Link Bank,No,2,No,No,0,No,None,3
PF05413,2025-06-14,52,Female,Lagos,Google,iPhone,4.2.1,Active,Yes,1,No,No,0,No,None,5
PF05414,2025-04-01,46,Male,Kaduna,Google,iPhone,4.3.0,Add BVN,No,8,No,No,0,No,None,4
PF05415,2025-01-16,23,Female,Kaduna,Organic,iPhone,4.2.1,Add BVN,No,1,No,No,0,No,None,3
PF05416,2025-04-06,48,Female,Rivers,Instagram,iPhone,4.2.1,Active,Yes,2,Yes,Yes,138568,No,None,5
PF05417,2025-01-14,53,Female,Kaduna,Facebook,iPhone,4.1.0,Verify Email,No,1,No,No,0,Yes,Transfer,4
PF05418,2025-04-16,46,Male,Rivers,Organic,Android,4.3.0,First Deposit,No,2,No,No,0,No,None,3
PF05419,2025-02-26,18,Male,Rivers,TikTok,iPhone,4.1.0,Add BVN,No,3,No,No,0,Yes,Transfer,2
PF05420,2025-05-08,26,Female,Kaduna,Google,Android,4.3.0,Active,Yes,7,No,No,0,No,None,4
PF05421,2025-01-04,47,Male,Enugu,Instagram,Android,4.2.0,Active,Yes,6,Yes,Yes,88169,No,None,4
PF05422,2025-03-28,46,Female,Abuja,Instagram,iPhone,4.1.0,Add BVN,No,6,No,No,0,No,None,3
PF05423,2025-03-04,21,Female,Lagos,Google,iPhone,4.2.1,Verify Email,No,9,No,No,0,No,None,4
PF05424,2025-01-03,48,Female,Oyo,Facebook,Android,4.1.0,Active,Yes,2,Yes,Yes,34947,Yes,BVN,5
PF05425,2025-05-31,18,Male,Ogun,Instagram,Android,4.2.0,Verify Phone,No,2,No,No,0,No,None,2
PF05426,2025-05-20,31,Female,Kaduna,Instagram,Android,4.2.0,Verify Phone,No,3,No,No,0,No,None,3
PF05427,2025-01-15,31,Female,Lagos,Organic,Android,4.3.0,Active,Yes,1,Yes,Yes,25280,No,None,3
PF05428,2025-05-21,47,Male,Rivers,Facebook,Android,4.1.0,Active,Yes,3,Yes,Yes,37809,Yes,BVN,4
PF05429,2025-03-11,19,Female,Oyo,Organic,Android,4.3.0,Active,Yes,2,No,No,0,Yes,Card,4
PF05430,2025-02-22,32,Female,Lagos,Facebook,iPhone,4.2.1,Link Bank,No,9,No,No,0,No,None,3
PF05431,2025-05-26,50,Male,Kaduna,Organic,Android,4.2.0,Complete KYC,No,2,No,No,0,No,None,4
PF05432,2025-05-05,35,Female,Kaduna,Instagram,iPhone,4.2.1,Active,Yes,1,Yes,Yes,122427,Yes,Card,4
PF05433,2025-01-16,36,Male,Lagos,Organic,iPhone,4.2.1,Verify Phone,No,10,No,No,0,Yes,Login,3
PF05434,2025-04-24,45,Male,Oyo,Referral,Android,4.3.0,Active,Yes,2,Yes,No,0,No,None,3
PF05435,2025-01-30,33,Male,Oyo,Organic,Android,4.1.0,Link Bank,No,2,No,No,0,No,None,1
PF05436,2025-05-07,54,Female,Lagos,TikTok,Android,4.3.0,Active,Yes,1,Yes,Yes,46428,No,None,3
PF05437,2025-02-28,45,Male,Rivers,Organic,Android,4.3.0,Active,Yes,5,Yes,Yes,36083,Yes,BVN,5
PF05438,2025-05-10,50,Female,Abuja,Referral,Android,4.1.0,Verify Phone,No,10,No,No,0,No,None,1
PF05439,2025-06-26,55,Female,Ogun,Instagram,Android,4.2.0,First Deposit,No,9,No,No,0,No,None,3
PF05440,2025-03-31,31,Female,Abuja,Referral,iPhone,4.2.1,Complete KYC,No,1,No,No,0,No,None,3
PF05441,2025-05-08,36,Male,Oyo,Instagram,Android,4.1.0,Active,Yes,5,Yes,Yes,61902,No,None,4
PF05442,2025-04-02,22,Male,Lagos,TikTok,iPhone,4.2.1,Complete KYC,No,6,No,No,0,No,None,2
PF05443,2025-06-07,42,Male,Kano,TikTok,Android,4.1.0,Active,Yes,5,Yes,Yes,48782,No,None,4
PF05444,2025-02-17,26,Female,Oyo,Google,iPhone,4.2.1,Active,Yes,4,Yes,Yes,139412,No,None,3
PF05445,2025-04-30,25,Female,Abuja,Instagram,iPhone,4.2.0,Active,Yes,7,Yes,Yes,95088,Yes,Login,3
PF05446,2025-02-18,38,Female,Oyo,Google,Android,4.1.0,Verify Email,No,6,No,No,0,No,None,4
PF05447,2025-01-24,37,Female,Kaduna,Instagram,Android,4.3.0,Link Bank,No,9,No,No,0,No,None,1
PF05448,2025-03-29,28,Male,Ogun,TikTok,Android,4.1.0,Active,Yes,4,Yes,Yes,11596,No,None,3
PF05449,2025-01-03,29,Male,Lagos,Google,iPhone,4.3.0,Active,Yes,2,Yes,Yes,6809,No,None,3
PF05450,2025-02-07,35,Female,Lagos,Facebook,Android,4.2.0,Active,Yes,3,Yes,Yes,106768,No,None,4
PF05451,2025-03-28,19,Male,Rivers,TikTok,iPhone,4.2.1,First Deposit,No,9,No,No,0,No,None,4
PF05452,2025-03-24,27,Male,Oyo,Instagram,Android,4.2.0,Complete KYC,No,4,No,No,0,Yes,BVN,1
PF05453,2025-02-04,19,Female,Enugu,Referral,iPhone,4.2.1,Active,Yes,1,Yes,No,0,No,None,5
PF05454,2025-04-19,26,Male,Rivers,Google,Android,4.3.0,Active,Yes,5,Yes,Yes,137221,Yes,Login,3
PF05455,2025-04-13,50,Male,Abuja,Google,Android,4.2.0,Active,Yes,3,Yes,Yes,58785,No,None,4
PF05456,2025-06-11,50,Male,Kano,Google,Android,4.2.0,First Deposit,No,10,No,No,0,No,None,1
PF05457,2025-01-30,29,Male,Lagos,Facebook,Android,4.3.0,Active,Yes,1,Yes,Yes,16089,No,None,4
PF05458,2025-04-14,39,Female,Kaduna,Organic,Android,4.1.0,Active,Yes,5,Yes,No,0,Yes,Transfer,3
PF05459,2025-01-18,54,Male,Lagos,Facebook,Android,4.1.0,Active,Yes,3,Yes,Yes,107883,Yes,Login,4
PF05460,2025-02-10,21,Female,Oyo,Organic,Android,4.1.0,Active,Yes,3,Yes,Yes,78742,No,None,5
PF05461,2025-05-05,44,Male,Kano,Instagram,Android,4.1.0,Active,Yes,3,Yes,No,0,No,None,5
PF05462,2025-06-05,40,Female,Ogun,Google,Android,4.3.0,Active,Yes,1,Yes,Yes,67183,Yes,Card,3
PF05463,2025-05-01,35,Female,Oyo,Instagram,Android,4.1.0,Verify Phone,No,3,No,No,0,No,None,2
PF05464,2025-02-17,25,Male,Oyo,Referral,Android,4.3.0,Active,Yes,2,Yes,Yes,37175,No,None,5
PF05465,2025-06-05,48,Male,Rivers,Organic,iPhone,4.2.1,Verify Email,No,1,No,No,0,No,None,1
PF05466,2025-01-08,51,Female,Abuja,Organic,iPhone,4.2.1,First Deposit,No,8,No,No,0,No,None,4
PF05467,2025-03-28,30,Male,Oyo,Google,Android,4.3.0,Active,Yes,2,No,No,0,No,None,3
PF05468,2025-01-30,46,Female,Ogun,Instagram,Android,4.3.0,Verify Phone,No,5,No,No,0,No,None,2
PF05469,2025-04-12,23,Female,Kaduna,Organic,Android,4.1.0,Active,Yes,1,Yes,Yes,115245,No,None,3
PF05470,2025-05-29,23,Male,Abuja,Organic,Android,4.2.0,Active,Yes,6,Yes,Yes,53149,No,None,3
PF05471,2025-01-07,34,Male,Lagos,Instagram,Android,4.2.0,Link Bank,No,7,No,No,0,No,None,1
PF05472,2025-01-18,43,Male,Ogun,Google,Android,4.3.0,Active,Yes,6,Yes,Yes,113032,No,None,5
PF05473,2025-01-06,33,Female,Kano,Google,Android,4.3.0,Active,Yes,2,Yes,Yes,8875,Yes,KYC,5
PF05474,2025-03-31,40,Female,Lagos,Google,Android,4.2.0,Active,Yes,4,Yes,No,0,No,None,3
PF05475,2025-06-27,49,Male,Ogun,TikTok,Android,4.3.0,Verify Phone,No,8,No,No,0,No,None,2
PF05476,2025-02-06,51,Female,Oyo,Facebook,Android,4.2.0,Active,Yes,1,Yes,Yes,106196,Yes,KYC,5
PF05477,2025-04-29,28,Female,Enugu,TikTok,Android,4.1.0,First Deposit,No,6,No,No,0,No,None,3
PF05478,2025-02-14,24,Female,Rivers,Google,Android,4.2.0,Active,Yes,3,No,No,0,No,None,4
PF05479,2025-02-17,26,Female,Oyo,TikTok,Android,4.3.0,Verify Email,No,5,No,No,0,Yes,Card,2
PF05480,2025-04-15,32,Female,Kaduna,Facebook,Android,4.2.0,Active,Yes,1,Yes,No,0,No,None,5
PF05481,2025-06-06,42,Male,Abuja,Referral,Android,4.2.0,Verify Email,No,9,No,No,0,No,None,4
PF05482,2025-03-23,45,Female,Lagos,TikTok,Android,4.2.0,Active,Yes,6,No,No,0,No,None,3
PF05483,2025-04-29,24,Female,Lagos,Google,Android,4.1.0,Active,Yes,3,Yes,Yes,21129,No,None,4
PF05484,2025-06-24,36,Male,Lagos,Instagram,iPhone,4.2.1,Link Bank,No,7,No,No,0,No,None,4
PF05485,2025-03-31,51,Male,Oyo,Facebook,iPhone,4.2.0,Add BVN,No,7,No,No,0,No,None,2
PF05486,2025-04-12,54,Female,Enugu,Referral,Android,4.2.0,Active,Yes,1,Yes,No,0,No,None,4
PF05487,2025-05-08,44,Female,Kaduna,Instagram,Android,4.1.0,Active,Yes,6,Yes,Yes,23302,No,None,5
PF05488,2025-06-20,25,Male,Kano,Referral,Android,4.1.0,Active,Yes,2,Yes,Yes,50694,No,None,4
PF05489,2025-06-24,53,Male,Kaduna,Google,Android,4.3.0,Active,Yes,2,Yes,Yes,15098,Yes,Transfer,5
PF05490,2025-04-09,28,Female,Oyo,TikTok,iPhone,4.2.1,Active,Yes,3,Yes,Yes,119157,No,None,4
PF05491,2025-01-21,37,Male,Rivers,Instagram,iPhone,4.2.1,Add BVN,No,8,No,No,0,No,None,2
PF05492,2025-04-17,52,Female,Rivers,Referral,Android,4.3.0,Add BVN,No,7,No,No,0,Yes,Login,3
PF05493,2025-05-17,36,Female,Oyo,Google,Android,4.1.0,Active,Yes,1,Yes,Yes,38013,Yes,Login,3
PF05494,2025-06-20,48,Female,Enugu,Google,Android,4.1.0,Active,Yes,4,Yes,Yes,93626,Yes,Card,3
PF05495,2025-04-27,32,Male,Abuja,Instagram,Android,4.3.0,Add BVN,No,7,No,No,0,Yes,BVN,1
PF05496,2025-01-11,48,Female,Ogun,Instagram,Android,4.1.0,Complete KYC,No,2,No,No,0,No,None,3
PF05497,2025-01-24,28,Female,Kano,Google,iPhone,4.2.1,Active,Yes,4,Yes,Yes,52709,No,None,4
PF05498,2025-01-19,27,Male,Ogun,Organic,Android,4.2.0,Add BVN,No,8,No,No,0,No,None,1
PF05499,2025-01-03,36,Female,Kano,Referral,Android,4.1.0,First Deposit,No,9,No,No,0,Yes,Card,4
PF05500,2025-01-09,30,Female,Abuja,Organic,iPhone,4.2.1,Verify Phone,No,1,No,No,0,Yes,Card,2
PF05501,2025-01-14,24,Female,Oyo,Facebook,iPhone,4.2.0,Verify Phone,No,1,No,No,0,No,None,3
PF05502,2025-04-15,20,Female,Oyo,TikTok,iPhone,4.1.0,Active,Yes,4,Yes,Yes,28767,No,None,4
PF05503,2025-03-09,46,Female,Enugu,Referral,iPhone,4.2.1,Active,Yes,2,Yes,Yes,143175,Yes,Login,4
PF05504,2025-04-17,52,Female,Oyo,Google,Android,4.2.0,Active,Yes,6,Yes,Yes,22686,No,None,5
PF05505,2025-04-13,33,Male,Rivers,Google,Android,4.3.0,Active,Yes,4,Yes,Yes,101754,No,None,4
PF05506,2025-06-29,30,Female,Kano,Google,Android,4.1.0,Link Bank,No,6,No,No,0,No,None,4
PF05507,2025-04-22,40,Male,Abuja,Organic,iPhone,4.2.1,First Deposit,No,5,No,No,0,No,None,4
PF05508,2025-03-10,51,Male,Abuja,Instagram,iPhone,4.3.0,Active,Yes,2,Yes,Yes,80799,Yes,KYC,3
PF05509,2025-02-07,21,Female,Oyo,Facebook,iPhone,4.2.1,Link Bank,No,9,No,No,0,Yes,Card,2
PF05510,2025-03-30,26,Female,Rivers,TikTok,Android,4.3.0,Verify Email,No,8,No,No,0,No,None,1
PF05511,2025-04-22,47,Male,Enugu,Instagram,iPhone,4.1.0,Add BVN,No,10,No,No,0,Yes,Transfer,1
PF05512,2025-01-25,52,Male,Kano,Organic,iPhone,4.3.0,Active,Yes,2,Yes,Yes,51870,No,None,5
PF05513,2025-03-03,43,Female,Kaduna,TikTok,iPhone,4.2.1,First Deposit,No,8,No,No,0,Yes,KYC,1
PF05514,2025-02-13,19,Male,Ogun,Instagram,Android,4.1.0,Add BVN,No,5,No,No,0,No,None,1
PF05515,2025-06-08,32,Male,Ogun,Facebook,iPhone,4.1.0,Active,Yes,3,Yes,Yes,77188,No,None,3
PF05516,2025-03-05,26,Female,Enugu,Instagram,Android,4.3.0,First Deposit,No,7,No,No,0,No,None,4
PF05517,2025-02-27,55,Male,Ogun,Facebook,iPhone,4.2.1,Active,Yes,6,Yes,Yes,139344,No,None,3
PF05518,2025-01-03,29,Male,Ogun,Instagram,iPhone,4.3.0,Verify Phone,No,10,No,No,0,No,None,2
PF05519,2025-01-19,36,Male,Ogun,Referral,iPhone,4.2.1,Active,Yes,2,Yes,Yes,24838,No,None,4
PF05520,2025-03-29,35,Female,Kano,TikTok,iPhone,4.2.0,Active,Yes,7,Yes,Yes,116183,Yes,KYC,4
PF05521,2025-04-27,22,Male,Rivers,Instagram,iPhone,4.2.1,First Deposit,No,1,No,No,0,No,None,2
PF05522,2025-01-27,33,Female,Enugu,Facebook,iPhone,4.3.0,Active,Yes,6,Yes,Yes,88932,No,None,3
PF05523,2025-06-27,26,Female,Kano,Instagram,Android,4.1.0,Active,Yes,5,Yes,Yes,140795,No,None,5
PF05524,2025-04-10,37,Female,Lagos,Facebook,iPhone,4.2.1,Active,Yes,4,No,No,0,No,None,5
PF05525,2025-06-01,22,Male,Kaduna,Google,iPhone,4.2.1,Add BVN,No,6,No,No,0,No,None,2
PF05526,2025-01-29,49,Female,Ogun,Instagram,Android,4.1.0,Active,Yes,7,Yes,Yes,144253,No,None,4
PF05527,2025-05-08,27,Female,Kano,Organic,Android,4.3.0,Active,Yes,5,Yes,Yes,15501,No,None,3
PF05528,2025-03-18,26,Male,Lagos,TikTok,Android,4.3.0,Verify Phone,No,7,No,No,0,No,None,2
PF05529,2025-02-21,49,Female,Oyo,Organic,Android,4.3.0,Active,Yes,1,Yes,Yes,7024,No,None,3
PF05530,2025-04-02,28,Female,Ogun,Facebook,Android,4.1.0,Active,Yes,7,Yes,Yes,2967,No,None,5
PF05531,2025-01-10,30,Female,Abuja,Instagram,Android,4.2.0,First Deposit,No,1,No,No,0,No,None,3
PF05532,2025-01-28,18,Male,Abuja,Organic,iPhone,4.2.1,Active,Yes,7,Yes,Yes,45458,No,None,4
PF05533,2025-02-06,46,Male,Enugu,Organic,Android,4.1.0,Complete KYC,No,10,No,No,0,Yes,Login,3
PF05534,2025-01-21,41,Female,Rivers,Facebook,Android,4.1.0,Active,Yes,4,No,No,0,Yes,Login,5
PF05535,2025-05-31,24,Female,Ogun,TikTok,Android,4.2.0,Active,Yes,5,Yes,Yes,99128,No,None,5
PF05536,2025-01-29,43,Male,Oyo,Instagram,Android,4.3.0,Active,Yes,3,Yes,No,0,No,None,5
PF05537,2025-03-19,24,Female,Rivers,Google,Android,4.3.0,Active,Yes,5,Yes,No,0,No,None,5
PF05538,2025-06-25,51,Male,Oyo,Instagram,Android,4.3.0,Verify Phone,No,3,No,No,0,No,None,1
PF05539,2025-01-03,26,Male,Kaduna,Instagram,Android,4.3.0,Link Bank,No,8,No,No,0,No,None,3
PF05540,2025-03-02,34,Female,Ogun,Referral,Android,4.2.0,Link Bank,No,6,No,No,0,No,None,4
PF05541,2025-01-19,42,Male,Oyo,Instagram,Android,4.1.0,Active,Yes,5,Yes,Yes,141192,No,None,5
PF05542,2025-06-10,23,Female,Rivers,Google,iPhone,4.2.0,Active,Yes,2,Yes,Yes,60671,No,None,5
PF05543,2025-03-15,37,Female,Enugu,Instagram,Android,4.3.0,Complete KYC,No,5,No,No,0,No,None,3
PF05544,2025-04-28,22,Male,Ogun,TikTok,Android,4.2.0,Complete KYC,No,2,No,No,0,No,None,2
PF05545,2025-04-09,25,Female,Kano,Organic,iPhone,4.3.0,Verify Email,No,2,No,No,0,No,None,2
PF05546,2025-02-08,24,Male,Enugu,TikTok,iPhone,4.2.1,Complete KYC,No,7,No,No,0,No,None,1
PF05547,2025-01-15,49,Male,Enugu,Instagram,iPhone,4.2.1,Verify Phone,No,7,No,No,0,No,None,3
PF05548,2025-01-15,45,Female,Lagos,Organic,Android,4.3.0,First Deposit,No,5,No,No,0,No,None,3
PF05549,2025-01-27,26,Male,Ogun,TikTok,Android,4.2.0,Link Bank,No,10,No,No,0,No,None,1
PF05550,2025-04-19,45,Female,Ogun,Instagram,Android,4.3.0,Active,Yes,2,Yes,Yes,130839,No,None,5
PF05551,2025-04-04,24,Male,Oyo,Organic,Android,4.3.0,Verify Email,No,5,No,No,0,No,None,2
PF05552,2025-02-23,53,Male,Ogun,Instagram,Android,4.2.0,Complete KYC,No,7,No,No,0,No,None,2
PF05553,2025-06-04,29,Female,Ogun,Google,Android,4.1.0,Active,Yes,6,Yes,Yes,20081,Yes,Login,5
PF05554,2025-03-13,44,Male,Enugu,Google,Android,4.1.0,Active,Yes,6,Yes,Yes,39678,No,None,5
PF05555,2025-06-01,35,Female,Ogun,Referral,Android,4.2.0,Active,Yes,3,Yes,Yes,141053,No,None,4
PF05556,2025-03-22,22,Male,Kaduna,Google,iPhone,4.3.0,Active,Yes,7,Yes,Yes,149397,No,None,4
PF05557,2025-01-08,22,Female,Kaduna,Google,Android,4.3.0,Link Bank,No,8,No,No,0,No,None,1
PF05558,2025-05-28,34,Female,Kano,Referral,iPhone,4.1.0,Active,Yes,5,Yes,Yes,81985,Yes,Card,4
PF05559,2025-01-27,27,Female,Kaduna,TikTok,Android,4.1.0,Verify Email,No,10,No,No,0,Yes,BVN,2
PF05560,2025-04-29,43,Female,Oyo,Referral,Android,4.2.0,Active,Yes,5,Yes,Yes,58984,Yes,Transfer,3
PF05561,2025-04-13,22,Female,Kaduna,Referral,Android,4.3.0,Active,Yes,3,Yes,Yes,27232,No,None,3
PF05562,2025-04-01,38,Female,Ogun,Instagram,iPhone,4.2.1,Link Bank,No,9,No,No,0,No,None,2
PF05563,2025-01-02,26,Female,Rivers,Instagram,Android,4.2.0,Verify Email,No,7,No,No,0,No,None,1
PF05564,2025-05-29,46,Female,Rivers,TikTok,iPhone,4.2.1,Verify Email,No,9,No,No,0,No,None,4
PF05565,2025-03-04,25,Male,Enugu,TikTok,Android,4.1.0,Active,Yes,3,Yes,Yes,67154,No,None,5
PF05566,2025-01-19,44,Male,Lagos,Facebook,Android,4.3.0,Active,Yes,4,Yes,Yes,120353,No,None,4
PF05567,2025-06-23,28,Female,Kaduna,Instagram,Android,4.3.0,Active,Yes,3,Yes,Yes,22199,No,None,5
PF05568,2025-04-08,38,Male,Kano,Google,iPhone,4.3.0,Active,Yes,1,Yes,Yes,13441,No,None,5
PF05569,2025-03-09,53,Female,Kano,Instagram,Android,4.2.0,First Deposit,No,4,No,No,0,Yes,Login,3
PF05570,2025-04-07,52,Male,Rivers,Instagram,iPhone,4.2.1,Verify Phone,No,1,No,No,0,No,None,2
